path,bytes,sha256,git_state,extension,error
lib/features/farm_handling/presentation/screens/farm_handling_screen.dart,48142,c4c4ab03c6fa12822f76acb9d4bb8a0b047c7f0af521e52937d115cbc228c192,TRACKED,.dart,
lib/features/farm_inventory/data/services/farm_inventory_storage_service.dart,10325,e8f7b3396efa2e5a56e4bb94b2fec2494898839432af192366bad9f982a9e322,TRACKED,.dart,
lib/features/farm_inventory/domain/models/farm_inventory_data.dart,7640,974f1807c7c55002e4b894b8b6c137632ebaaeb26c537d754cda40123e23faa7,TRACKED,.dart,
lib/features/farm_inventory/domain/services/farm_inventory_event_service.dart,6975,c1bf68f7b86997f18ee4f547a5f28e48f73ac9d4cc55018356a16fd54f51b456,TRACKED,.dart,
lib/features/farm_inventory/presentation/screens/farm_inventory_form_screen.dart,18338,671f8311a73e877c9cb3df6e5c1dddf636c2e4387a6e8c25e2151fec19a8064e,TRACKED,.dart,
lib/features/farm_inventory/presentation/screens/farm_inventory_list_screen.dart,47999,27c5d326912a334bd0a1a87295f64cbfb1f499a75147da8e850c8d90bbdad6c4,TRACKED,.dart,
lib/features/farm_inventory/presentation/screens/inventory_overview_screen.dart,25575,b76d0977947033271ccacbfb8754473ff747eed3aa18c1d2a723c1f4ba86667f,TRACKED,.dart,
lib/features/farm_operations/data/services/atlas_operations_repository.dart,2591,2574461cc506c2b9312b45caeecfc84f3911bdec1a53bd42d8f882762679c78c,TRACKED,.dart,
lib/features/farm_operations/domain/models/atlas_farm_operation.dart,4433,8dfb31f7e2142f932f95b9db3bf0e0432406794209b66ac0c93ba4c8d8f0bba1,TRACKED,.dart,
lib/features/farm_operations/domain/services/atlas_operations_engine.dart,1514,0827c2e9373e350ff966bc51b043f3e6a4a155fb91f862815687da4a249dfd9c,TRACKED,.dart,
lib/features/farm_operations/presentation/screens/atlas_operations_center_screen.dart,27082,a20a7cd5166c27e73d7d6b1c425b8f771f68055b516276c07a90e2e86e9d3041,TRACKED,.dart,
lib/features/field_operations/data/services/atlas_field_operations_service.dart,1682,b923e4c79668c310d68bb167a97c365117f22eef7bf9e966ac124d8199669e75,TRACKED,.dart,
lib/features/field_operations/domain/models/atlas_field_operation.dart,667,8bef22efc02e0fbe0ea5277f18e33ee01e1b3eba7a76fd89d7ab1cc9a7487688,TRACKED,.dart,
lib/features/field_operations/presentation/screens/atlas_field_operations_screen.dart,9788,3384268e7623f1bc309724d5673d265b709843c9ab71977a9e86222fc3b988da,TRACKED,.dart,
lib/features/field_operations/presentation/screens/farm_field_center_screen.dart,17519,131d13cd1815931d5a3efdad3256a3d4c34df547349b9aafcb3a09998133ce7a,TRACKED,.dart,
lib/features/flutter_quality/domain/models/atlas_flutter_quality_report.dart,415,bd6d5889ed69399e318acd8aba3c49bba2d2bcdef89d72d262552a2670818852,TRACKED,.dart,
lib/features/flutter_quality/presentation/screens/atlas_flutter_quality_screen.dart,2211,03fca9d3928d215814258116349d4a372ba88bc2d39023c422b104a30b39f2ed,TRACKED,.dart,
lib/features/governance_resilience/data/atlas_governance_repository.dart,1073,edd6d62db3f65895a6169208792ed72ef81bc108317740b1bce79816b10bcc41,TRACKED,.dart,
lib/features/governance_resilience/presentation/screens/atlas_governance_resilience_screen.dart,7198,f8f4a2887770994d7d279be2f2ec684f46051a0254d9c4cbb87f59176bb2811f,TRACKED,.dart,
lib/features/herd/data/services/herd_enterprise_service.dart,1491,b0aace4ac07f4ecfd56f5a9c8779218a02d101e15e34ffea8410bac65253873b,TRACKED,.dart,
lib/features/herd/data/services/herd_storage_service.dart,3930,3633c016dd781255ff613f5b2a9f02e3796c4a12a73083fa74ccaf3f0c549bd6,TRACKED,.dart,
lib/features/herd/domain/models/herd_group_data.dart,2208,991cc6dc2323dc53b656ebf8d0c4d20d04453ad1eb151b780f989dbf2bf9cef6,TRACKED,.dart,
lib/features/herd/domain/models/herd_workspace_data.dart,2831,29e70f88c905eee4dbb817fef3484515deb034195352c660b7e1e09c9e6f59de,TRACKED,.dart,
lib/features/herd/presentation/screens/herd_group_form_screen.dart,7240,c1492313baefef1fa8add443b512d4d2c7397400b3484e1c1192eb481af36d54,TRACKED,.dart,
lib/features/herd/presentation/screens/herd_list_screen.dart,28793,051b54daa35221444bea5f4e44b01ee12d142fc7d72cbde0fa416d6eab7f68c2,TRACKED,.dart,
lib/features/herd/presentation/screens/herd_overview_screen.dart,39233,d0997c28b7db780951859517710e3b67e1f772cf20d0c2dcc0f274c503c6b726,TRACKED,.dart,
lib/features/indicators/presentation/screens/indicators_screen.dart,32017,85846bf3d2c3d2b5d8cc51ce91412ed3caec2af89620089c298400c2fe9a7549,TRACKED,.dart,
lib/features/integration_ecosystem/data/atlas_integrations_repository.dart,1334,cfa8e937671c13a5e80c2a655ab701ca3c3627be6d258ed43ab895a32cfbe509,TRACKED,.dart,
lib/features/integration_ecosystem/presentation/screens/atlas_integration_ecosystem_screen.dart,7781,722d5df674a2dc82ddfb0c5622cd39a20b4aa2ca941728cac4bf9938be299042,TRACKED,.dart,
lib/features/integration_hub/data/services/atlas_integration_repository.dart,1038,b0709f26e550d3910648e4b0e9d3d2d450f904c33fe4a7b1bfdb800a086a399f,TRACKED,.dart,
lib/features/integration_hub/domain/models/atlas_integration_connection.dart,2309,f8af43b31e303a53ce7ba125c147345015d714299eb9642fe27b3aeaf0af4496,TRACKED,.dart,
lib/features/integration_hub/presentation/screens/atlas_integration_center_screen.dart,12238,0d9d3319863412c0e4b13a69e8507047b6d107d756873bcf59f2eaab46aa470a,TRACKED,.dart,
lib/features/investment_capital_allocation/data/services/atlas_investment_repository.dart,4255,f18565588a52dd9f6cbb7b6ffc3ba7957fe308f259d2f0824745194cbc7113de,TRACKED,.dart,
lib/features/investment_capital_allocation/domain/models/atlas_capital_constraint.dart,1392,5af3cba581ee9a434dbf947d1644429701ad2c15e65d8aea586ec2f07b694dd4,TRACKED,.dart,
lib/features/investment_capital_allocation/domain/models/atlas_financing_simulation.dart,325,eb9e9b7831f354ee3d3578c7a834b1c1d629c8a5346861b1ebf5cdfef104c15c,TRACKED,.dart,
lib/features/investment_capital_allocation/domain/models/atlas_investment_portfolio.dart,1448,0392be8b9dbdd71aaa4e23ad4768eb4ea78651a206b75a312c9c42864d8e78f0,TRACKED,.dart,
lib/features/investment_capital_allocation/domain/models/atlas_investment_project.dart,5748,9d5ed5a290a44f79eca8649a99d05a4083eaa8688dfd90c9f4693b53a571a41f,TRACKED,.dart,
lib/features/investment_capital_allocation/domain/services/atlas_capital_allocation_engine.dart,8365,47c22004d4580cd03bfe093e1e5152812e753716a8cda315a279a60dba635c9f,TRACKED,.dart,
lib/features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,24137,a2f5b7967e1053365c5024e0c40184d4e83cea84aae257542d9a43fdb1f7a7ac,TRACKED,.dart,
lib/features/iot_enterprise/data/atlas_iot_repository.dart,1823,9ddf44d5afd90e9eee58b18df32b2e6fda3cc2b881bfb6de32873971d30d2a8b,TRACKED,.dart,
lib/features/iot_enterprise/presentation/screens/atlas_iot_enterprise_screen.dart,4913,4c615680418beea942c6d9c6ed0693ebedc5f67648ae6596fdc4222ea4204e11,TRACKED,.dart,
lib/features/knowledge_learning/data/services/atlas_knowledge_repository.dart,2299,72cb6c936dda851706bd7eeb6b41706ac68e56d543c9c0babeb12cfaf9acfa75,TRACKED,.dart,
lib/features/knowledge_learning/domain/models/atlas_knowledge_case.dart,6960,3fdc4b884884231a096ac8cae9bc9e184652efab17eb36c149c5273e80053170,TRACKED,.dart,
lib/features/knowledge_learning/domain/services/atlas_knowledge_learning_engine.dart,4492,56d8dc5a443c1c065bbcac2acbef9f47bb83c82c0dc1744533abd89a002d4679,TRACKED,.dart,
lib/features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,29928,697708a85ba942476b515ffdb19e3da938f239eb38d8b2558911f41a419e600a,TRACKED,.dart,
lib/features/livestock_integration/data/services/atlas_phases_2_3_service.dart,2099,cba3b128d766860924f41056e54514fe0f6ad708baef7b5affdb2a9ae1118483,TRACKED,.dart,
lib/features/livestock_integration/domain/models/atlas_phases_2_3_data.dart,3412,fc17e620b9d9f657f64fab5bd346eeef05aa268a99cf628bc94012ef331e2258,TRACKED,.dart,
lib/features/livestock_operations/data/services/atlas_livestock_operations_service.dart,11959,980ccc89090794b3603d38b1c6ad400da11a8b33fac190dfd809f3592b7f4adf,TRACKED,.dart,
lib/features/livestock_operations/domain/models/atlas_livestock_module_snapshot.dart,1266,75c20259be2b106ed8b7e048de89c5c1748375be85bc53a04a6432c475d9ee18,TRACKED,.dart,
lib/features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,17111,97649b12c13aed64a5801021903e0617b139041387ffc2a8b71b7967616920f7,TRACKED,.dart,
lib/features/mission_control/domain/models/atlas_mission_control_data.dart,8187,82054907fa86fda8cc2fbce406f93e469433433f94138f8d79a1b82b9891adbf,TRACKED,.dart,
lib/features/mission_control/domain/services/atlas_mission_control_service.dart,18245,aa14ba0ecaddd4fd396c43f7a463f5420a29bb1aa2c5aa9e9f2c58548234885f,TRACKED,.dart,
lib/features/mission_control/presentation/screens/atlas_mission_control_screen.dart,24550,4113f827d4ade8b85b08a1a6370df5f6a4312cc2c6afb69f6cbb5bfc56ec15c6,TRACKED,.dart,
lib/features/ml_platform/data/atlas_ml_repository.dart,1153,7c236ce563792e18b3df96adc3e0b4b7690dd47d3aaf1e449ab64368bfb7c040,TRACKED,.dart,
lib/features/ml_platform/presentation/screens/atlas_ml_platform_screen.dart,6392,930a90dc3ba7d1c3efab17dc5eb849449252e279717c9b07c436e84617c9976e,TRACKED,.dart,
lib/features/nutrition/data/services/nutrition_storage_service.dart,14333,40c8a592ebba6d25c8e666bc2e0edbd940346cca148d391891519dc7ec6b0c43,TRACKED,.dart,
lib/features/nutrition/domain/models/nutrition_plan_data.dart,9102,e1e9b0b223b75cdda91c1a7b80201c066da931090ecacb74ece2f17bedb83387,TRACKED,.dart,
lib/features/nutrition/domain/services/nutrition_inventory_service.dart,3692,9eabd883f7fef3ee79c587a8441c7d9cb308d053efcc5689c3161464848c4c9b,TRACKED,.dart,
lib/features/nutrition/presentation/screens/nutrition_overview_screen.dart,47400,e60178cbb0fbc5c25454e975bedf9d39af51ce5dd006c0b60928802c81eadaac,TRACKED,.dart,
lib/features/observability/data/services/atlas_observability_repository.dart,3051,899398343274641d14f13a6376b96247bd2be8aea22d4879d7477b2e7027fd05,TRACKED,.dart,
lib/features/observability/domain/models/atlas_observability_data.dart,4492,14f8c071e57a4cbc9a1d3f1b8c9c838f6c2e6a4b9fc6abb4089872a566f7f17c,TRACKED,.dart,
lib/features/observability/domain/services/atlas_observability_engine.dart,2893,97a19d852684002ef0cadc644698cb4128901ac836f6b3873c69c2fd3a806370,TRACKED,.dart,
lib/features/observability/presentation/screens/atlas_observability_dashboard.dart,11420,901ab2eb1240c826a8f58229d8ef1fedb3ea0128274326daa2797c10fb5288dd,TRACKED,.dart,
lib/features/offline_field/data/services/atlas_offline_repository.dart,3409,49ce54d04e04365842ed97e2d61bc1b59b2b3bc147c7532b85c3bf2f957a209f,TRACKED,.dart,
lib/features/offline_field/domain/models/atlas_offline_record.dart,2869,1c9772cf3d948b17f14893d8de7c487f7ee4fc1d2bb276d0cc81968a1668ef49,TRACKED,.dart,
lib/features/offline_field/domain/models/atlas_offline_sync_summary.dart,1424,27641b5dbdc44f402db1d5db19baf71523968a88a8a57d2e32a5b092f2f6ca0d,TRACKED,.dart,
lib/features/offline_field/domain/services/atlas_offline_sync_engine.dart,1064,94215f6914636716fc2a9fa2659d3c7321eb33f6e16f788ff3b8f7a1b68889f6,TRACKED,.dart,
lib/features/offline_field/presentation/screens/atlas_offline_field_screen.dart,21052,14c2fba86229fd95a0e3d205b712c0387c266ef207748f16af062b98edf5b277,TRACKED,.dart,
lib/features/operational_readiness/domain/models/atlas_operational_readiness_report.dart,2830,cbe570065fdae5fd0268c4fff563103a452b583e8de047f44ed8545bb4e21c5f,TRACKED,.dart,
lib/features/operational_readiness/presentation/screens/atlas_operational_readiness_screen.dart,3129,4456bf13efd6ac141fc5072b3109a30c5c5c629e9a14a9e7abe23326bfc7234c,TRACKED,.dart,
lib/features/operations/data/atlas_operations_repository.dart,2231,45689ec788b9c8413dc5e0b3feade50c7ab0fca3d9a2769c8a007f5f58ac03de,TRACKED,.dart,
lib/features/optimization_engine/domain/models/atlas_optimization_request.dart,1892,ee7b90f216ef298ecd5c3ff54bcd299d23ca7c698a45e7724857f6494aa14783,TRACKED,.dart,
lib/features/optimization_engine/domain/models/atlas_optimization_result.dart,1435,b29d134ee4845cb7cf443f9590c04f421fe8e8cdb30340a3318b48ca89676cb5,TRACKED,.dart,
lib/features/optimization_engine/domain/services/atlas_optimization_engine.dart,16662,2df9434124969e913b7889e3492e9a7a7eca287e82a89680f56257521e34878c,TRACKED,.dart,
lib/features/optimization_engine/presentation/screens/atlas_optimization_result_screen.dart,10769,2f98715f870ef928031c9c850e6241553158e50227f8fdf21b0d33f31432525a,TRACKED,.dart,
lib/features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,18732,d289c88acb3a83d3a9232e628e0841b906e64f85cf1c458e7eb45340756828f9,TRACKED,.dart,
lib/features/paddock/data/services/paddock_storage_service.dart,2512,04d2340a49164c5311ce0b57fbe81a6ea2b7b8b7e9bfb5ba0c8337c94cb1ca7b,TRACKED,.dart,
lib/features/paddock/domain/models/paddock_data.dart,831,a62c58cbddee9122824e1b998173cc4ee1ba63605ec565ad8e6500664b0a75ee,TRACKED,.dart,
lib/features/paddock/presentation/screens/paddock_form_screen.dart,7539,cc0b3b6c6881be94f9b407506fa608abf8188144d141c54d35d20a244c36ef4a,TRACKED,.dart,
lib/features/paddock/presentation/screens/paddock_list_screen.dart,15363,ed7ae96362ae57b532a52ff16ac9cc1a93ab057193f2ce80a240e17f9dce3f28,TRACKED,.dart,
lib/features/performance_center/domain/models/atlas_performance_snapshot.dart,2722,531bf0a43924b5115d33e6b58279b234009032f9eeae9aaca56994095a76a73a,TRACKED,.dart,
lib/features/performance_center/domain/services/atlas_performance_engine.dart,6573,dbc8308a905863a5f345b8680585c6cb211709f528b486bcf91b2492e9ee0312,TRACKED,.dart,
lib/features/performance_center/presentation/screens/atlas_performance_center_screen.dart,18960,c5c5205136a8ffe3aa788c81fdb9145a685223f7ad74142c03a11ec91e93fb62,TRACKED,.dart,
lib/features/performance_intelligence/data/services/atlas_performance_repository.dart,3998,469c7eebd15eaca6843730819c066467d018f5695eee7e9be8736b67df522085,TRACKED,.dart,
lib/features/performance_intelligence/domain/models/atlas_performance_analysis.dart,1177,239a7cedd2518439afef789519faabc1b9c0b8ac439df7f31d6ac7c7ea94c804,TRACKED,.dart,
lib/features/performance_intelligence/domain/models/atlas_performance_kpi.dart,3500,924404cca49b7535a2f2f3aa649c192db74d2c40f0107a1b5791fad0daedc167,TRACKED,.dart,
lib/features/performance_intelligence/domain/services/atlas_performance_engine.dart,4316,984c3c0d75f8cdad720d5775ecc1fe268c21922a8860a5406609395e5e44cf29,TRACKED,.dart,
lib/features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,25860,dfbdf097e20c37cefc6fca34a692a93df2387f0b7240bd5e32f30041f47d8e36,TRACKED,.dart,
lib/features/pilot_program/domain/models/atlas_pilot_plan.dart,1747,cb98d16d5605e6ca415167b9b7bc257153cad43bea1a1311358420bb6ef359f0,TRACKED,.dart,
lib/features/pilot_program/presentation/screens/atlas_pilot_program_screen.dart,1844,51521e7c032831e1740f9baa27cbb62557589c1674d22ce99864f8a21f02eda3,TRACKED,.dart,
lib/features/platform_hubs/data/services/atlas_platform_hub_service.dart,1560,cbeaa051f24606a54d29aaadfecae5153c251e25f4f5256fd0a3b57436eada19,TRACKED,.dart,
lib/features/platform_hubs/domain/models/atlas_hub_snapshot.dart,1201,4a1c23372f35ed0d28fd0f03cc511b7cb304e01346375a80dfefdfc42e7eea46,TRACKED,.dart,
lib/features/platform_hubs/presentation/widgets/atlas_metric_card.dart,490,350af258705ac48635f9d07cda53d50c29f8853a25288bac5837bbcff545947e,TRACKED,.dart,
lib/features/platform_v1/data/services/atlas_platform_service.dart,1888,d69f60e393570110e4c9fe02c0c04067136202d61364b6a8b67be7ff4ff1dd0f,TRACKED,.dart,
lib/features/platform_v1/domain/models/atlas_platform_dashboard_data.dart,3179,904f3bc70be2b5be9fabf9c6d28a0e3a26b1ce9732fe5b0d2d82abbd8bf4c559,TRACKED,.dart,
lib/features/platform_v1/presentation/screens/atlas_platform_dashboard_screen.dart,6466,ef582219a9723f8f7f2b346a442600bcccb2999d5edd341a74e37d4b708735f6,TRACKED,.dart,
lib/features/portfolio_management/domain/models/atlas_portfolio_item.dart,2810,8bd228faac4a90da53e01a8682c87084b63331b1606671f5823299bf5ff80d09,TRACKED,.dart,
lib/features/portfolio_management/domain/services/atlas_portfolio_management_engine.dart,5933,74f11986ecb8937084c27a1a04a1ed5df3c54f608a938666a5f2f364c3568b1d,TRACKED,.dart,
lib/features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,13336,1f36f17958163cfb831eb7b98153f7fe2da79022f3b3fbf577f5bc3243c1633c,TRACKED,.dart,
lib/features/precision_hub/presentation/screens/atlas_precision_hub_screen.dart,7348,f7dc4b2965840dddb350a3105208c05694c8361f1a42b6beccdf2cc79002b5d8,TRACKED,.dart,
lib/features/predictive/data/services/atlas_predictive_scenario_storage_service.dart,3896,584e2e811c1d782f414ca3d5df48b15b107bcdfedf35f6898261bf659d82a00f,TRACKED,.dart,
lib/features/predictive/domain/models/atlas_predictive_scenario.dart,7388,58829dd256edb0e44fbc5433bdb0a4e275a8388f21b45fd45a5893af2ff11374,TRACKED,.dart,
lib/features/predictive/domain/services/atlas_predictive_service.dart,28089,da9d0aaee5304701d3843b437ef9c8038d39d267e47a5c0ef211e9628a4b03d4,TRACKED,.dart,
lib/features/predictive/presentation/screens/atlas_predictive_screen.dart,49516,e012e8b7798cbd94e4aa059b5b351f15db74a66fc539262cac76e198a5eb0f92,TRACKED,.dart,
lib/features/predictive_ai/data/services/atlas_prediction_repository.dart,2835,c63edb76a262e505acb887da5f957b3ecca28604fdadfd0471d722b8302a609b,TRACKED,.dart,
lib/features/predictive_ai/domain/models/atlas_predictive_scenario.dart,4492,75156bd6acd1cea6a67950c8540603c2c4cff8bdf93ffd5d27484c8a6c9ecb67,TRACKED,.dart,
lib/features/predictive_ai/domain/services/atlas_prediction_engine.dart,3142,f57c373677d87b92a5834fa88fa19fd5ac27cd2c9ac6c4ba4af8f1c6de165de9,TRACKED,.dart,
lib/features/predictive_ai/presentation/screens/atlas_predictive_ai_screen.dart,15872,759a750091d5219e2d0c232ada86d9021a8c833c8e9838c3453851c17529e41c,TRACKED,.dart,
lib/features/predictive_analytics/domain/models/atlas_predictive_analytics_data.dart,7694,9a3c2b123ae9c5777381ffd6e87927cecec7c877d519a5e13f5943f6144c935c,TRACKED,.dart,
lib/features/predictive_analytics/domain/services/atlas_predictive_analytics_service.dart,20218,d3faaacaaf2530ed05290d77b9dcf0652bc6ddd09579ab91fa8b630a19c4436d,TRACKED,.dart,
lib/features/predictive_analytics/presentation/screens/atlas_predictive_analytics_screen.dart,23888,19d37a0a1e1bf6e908dde0a507fa33c756342a2ea2cf673fbbf44a60369f5cb6,TRACKED,.dart,
lib/features/publication_center/domain/models/atlas_publication_plan.dart,1628,6a3d46e25984389b8d394c04aadef349dec6ebddca9d512dc3ce0155bbeb630b,TRACKED,.dart,
lib/features/publication_center/presentation/screens/atlas_publication_center_screen.dart,2252,1f9b1e5d8705af8055ec6e95be8c27b2dcb3a19a579e0dbb026874f679e16917,TRACKED,.dart,
lib/features/quality_center/data/services/atlas_quality_repository.dart,4637,004d9fa5baecc3c5c063d17fc7b73df48a8f70ed1eccfe3f35cf6fa85e2bd03e,TRACKED,.dart,
lib/features/quality_center/domain/models/atlas_quality_data.dart,3748,154e2a3828840cd811843839dd25cdb93674b3d95f2f23ac4fa2a08270b103f5,TRACKED,.dart,
lib/features/quality_center/domain/services/atlas_quality_engine.dart,1314,3f657d3fdfd76d6fb5f0d4fbbea0f71fdd18bc15f9c04bbb28e49d950dace3cc,TRACKED,.dart,
lib/features/quality_center/presentation/screens/atlas_quality_center_screen.dart,12404,87f95dec83c5275330bf039caf0dce40223dc472033882b1672fcf9e8c83c3b5,TRACKED,.dart,
lib/features/realtime/data/atlas_realtime_repository.dart,1578,c6ad0a8c85aaeaa577cd88cf2a8c31238066147d5dfb790d4063f9d5779b4a65,TRACKED,.dart,
lib/features/realtime/presentation/screens/atlas_realtime_center_screen.dart,6235,da0723665e5b752a7978474026d0480cd7cbac6528dec0fc1d00d2a1e4921bf8,TRACKED,.dart,
lib/features/recommendation_intelligence/domain/models/atlas_intelligent_recommendation.dart,2536,db6b5e50dfe8624386ec3a24b31a5cf67ebcb2313b19d8fbd4cf30f9413e3f25,TRACKED,.dart,
lib/features/recommendation_intelligence/domain/services/atlas_recommendation_intelligence_engine.dart,11938,7eddd1c18befce526111dc66b4a5bf907f3b19bc7b0abe2ae23f41f172f4ed23,TRACKED,.dart,
lib/features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,14455,a3fd01eb9e78e996cda7cbab342382acb6d81dbcacfc3f5fab51d3d3254b18e3,TRACKED,.dart,
lib/features/release_engineering/data/atlas_release_engineering_repository.dart,1413,6d55c71e9444517cf2bf70593ba44b38abaa9485b43a25a46a42f853249699bc,TRACKED,.dart,
lib/features/release_engineering/presentation/screens/atlas_release_engineering_screen.dart,8517,da8db3a367b26711d663bca35c506d9624f97069de948c44ec0c12328ef23a99,TRACKED,.dart,
lib/features/release_management/domain/models/atlas_release_plan.dart,1951,4c685695b39e8a4b20dd67ab3452c384cdfa2a5aca30f54a5af7dc6c97667aab,TRACKED,.dart,
lib/features/release_management/presentation/screens/atlas_release_center_screen.dart,2577,9fef44a8b21988f98099fb43ab6e33338a5ceb317c3e5e5e2b6991bae84c260b,TRACKED,.dart,
lib/features/reporting/data/services/atlas_report_repository.dart,1093,9d9f6db526d74770dd34a54b2c2ce7a59051ba2433c458383f58aaf573ea4205,TRACKED,.dart,
lib/features/reporting/domain/models/atlas_report.dart,4197,45a13d2ee75a03e4cfd956b1c260931de54e3d06883d5194037dfcf661ddb818,TRACKED,.dart,
lib/features/reporting/domain/services/atlas_report_engine.dart,2030,370bdac014ddc5e838a8ffac6932631b15f1a42ed18b6c98ca27bd373f680bff,TRACKED,.dart,
lib/features/reporting/presentation/screens/atlas_reports_dashboard.dart,26182,0769ba9dcbe6549a56243408432c84d72ab059d9fde40cdb6b7ed0d02aaffecb,TRACKED,.dart,
lib/features/reports/data/atlas_csv_exporter.dart,787,bd596ef6cdee90b653a74192dea3b2b4366d6b33ce6a3beb22d34f733b2ce21c,TRACKED,.dart,
lib/features/reports/data/atlas_report_generator.dart,2566,b30a72cb75348f629156e1513058a6791d45f81ae3e8c5943782eef4f94b071e,TRACKED,.dart,
lib/features/reports/data/services/report_action_excel_service.dart,22248,5cd59610dbb859e99a6adc16b60149e75c225ffd52bcc40aa26f764bc5607c84,TRACKED,.dart,
lib/features/reports/data/services/report_action_history_storage_service.dart,12645,b3e4d16d76034d5975073fb4765e59de9ec7eb67486f53865c1e7d258e422429,TRACKED,.dart,
lib/features/reports/data/services/report_action_pdf_service.dart,35427,a614a329a4cabfe0d68522b5e098301d2ae4e7c963f943f8b4590205971d8f39,TRACKED,.dart,
lib/features/reports/data/services/report_action_storage_service.dart,8170,f7718efea63fa15029ac938672cb3b1d8822d317d4c2d1384048b05b2cc0898c,TRACKED,.dart,
lib/features/reports/data/services/report_excel_service.dart,36394,914faaba208056590399c166c5dbac23980b57eb8d0ccfb2478ac63269bbb1dd,TRACKED,.dart,
lib/features/reports/data/services/report_pdf_service.dart,55066,2a4da4172d8885ea2738c33985b41fb2106e5e79f09ee80fa012556c80933389,TRACKED,.dart,
lib/features/reports/domain/models/report_action_history_data.dart,9271,922064d9909da8193cb0a50961805dceeab637ee0c89977ce787d267f2488946,TRACKED,.dart,
lib/features/reports/domain/models/report_action_item_data.dart,6403,d3a9a9b3e82f3f68f3ab7a9efcaff92f730e610656c12335f5fccadd10adc572,TRACKED,.dart,
lib/features/reports/presentation/screens/report_action_list_screen.dart,66568,6ef49214bab5a8a2130e6be1d035bbd146f0ff6931a3be96854c32bb72a6fafa,TRACKED,.dart,
lib/features/reports/presentation/screens/reports_screen.dart,82240,e485a01021ab24b96cf3e89beef57a8b71e03b7dc376ce523aad88552bdb0d13,TRACKED,.dart,
lib/features/reports/presentation/widgets/report_action_analytics_card.dart,24867,06b2e4452ea9f4d95654c1874e9cca5091eb263e9f3c2fb48c54bf89e585a811,TRACKED,.dart,
lib/features/reports/presentation/widgets/report_action_history_dialog.dart,17586,42ec43092f21483b255f3b87c6f14d59eec0cb7da1c87a87689f960452056e76,TRACKED,.dart,
lib/features/reports/presentation/widgets/report_action_kanban_board.dart,25936,9a84ffe528e2c19b87abc785acd4288c43cb6f10784a0df6b45e1c4f04d65e84,TRACKED,.dart,
lib/features/reports/presentation/widgets/report_action_plan_card.dart,16980,42200cd9128411262a67d084691d3cefa52588d073168b927ccefa0da103e452,TRACKED,.dart,
lib/features/reports/presentation/widgets/report_chart_widgets.dart,27989,8f3993b8760f431cd2fe3a05ddfdd92adfd027242d9af52148de0ea8eadf0152,TRACKED,.dart,
lib/features/reports/presentation/widgets/report_management_insights_card.dart,20205,3720d4038336ec90e837e7441e3c8d5c0ee5f7bcede448d0696a9312bd1a3e85,TRACKED,.dart,
lib/features/reports/presentation/widgets/report_period_comparison_card.dart,10794,753159f2554834b119b6bd8e529ccc386e8af22b487225e916aad7b225c0c2ca,TRACKED,.dart,
lib/features/saas_admin/presentation/screens/atlas_saas_admin_screen.dart,7101,8c75b86339baad0d8b179a3e0668083182b6ce4c53b9240b05077e9f4e9a3f96,TRACKED,.dart,
lib/features/scenario_simulator/domain/models/atlas_simulation.dart,5616,9f232166964678934ff601420f07e86f05a283c0daad9e4506d3065d4a6bed21,TRACKED,.dart,
lib/features/scenario_simulator/domain/models/atlas_simulation_result.dart,1831,cc8178ce70da7c6f3170d647e0fc505c96cd0041fe4d286e6814a2325ae16519,TRACKED,.dart,
lib/features/scenario_simulator/domain/services/atlas_digital_twin_cloner.dart,272,017de481d552bd2a1cfd23ead47fac29058f86ebfa380b751b746f524ee7e7b6,TRACKED,.dart,
lib/features/scenario_simulator/domain/services/atlas_scenario_engine.dart,12258,d9f94235fe5d50e9fdf9629eb2550048ee2e4c3e2590bf58b0415eb30dc9670a,TRACKED,.dart,
lib/features/scenario_simulator/domain/services/atlas_simulation_service.dart,2662,615bf1cbd2d9398b57ddfafbfe9e2be8faae98caa117344e1e560d12f77f863a,TRACKED,.dart,
lib/features/scenario_simulator/presentation/screens/atlas_scenario_result_screen.dart,15411,cc11780836fbaed5e8d38921d8499b24605b4e971f3316a91ac93fc9ecc5e3f0,TRACKED,.dart,
lib/features/scenario_simulator/presentation/screens/atlas_scenario_simulator_screen.dart,30347,ae6bdd66e15936366731c8ad6df5db243870f57b508b2ccf7814f7632070a421,TRACKED,.dart,
lib/features/security_camera/data/services/atlas_security_camera_service.dart,2728,e5a56f34bb61f028138720704c5428af9eb1fb4cdae1d1b275b2fdb8dc40f85f,TRACKED,.dart,
lib/features/security_camera/domain/models/atlas_security_camera_data.dart,2919,d11aec0753400dc21ed7519680a12143d81e4acc67bd3cea3b27a267e2e52e82,TRACKED,.dart,
lib/features/security_camera/presentation/widgets/atlas_security_camera_card.dart,16411,4a954a96cebf7275f05fc7713fcfe1e5d889c0a429857e85cff8c28eee1391ad,TRACKED,.dart,
