source,target
features/investment_capital_allocation/domain/services/atlas_capital_allocation_engine.dart,features/investment_capital_allocation/domain/models/atlas_investment_project.dart
features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,features/investment_capital_allocation/data/services/atlas_investment_repository.dart
features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,features/investment_capital_allocation/domain/models/atlas_capital_constraint.dart
features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,features/investment_capital_allocation/domain/models/atlas_investment_portfolio.dart
features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,features/investment_capital_allocation/domain/models/atlas_investment_project.dart
features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,features/investment_capital_allocation/domain/services/atlas_capital_allocation_engine.dart
features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,features/strategic_execution_engine/presentation/screens/atlas_execution_engine_screen.dart
features/iot_enterprise/data/atlas_iot_repository.dart,core/network/atlas_http_client.dart
features/iot_enterprise/presentation/screens/atlas_iot_enterprise_screen.dart,features/iot_enterprise/data/atlas_iot_repository.dart
features/knowledge_learning/data/services/atlas_knowledge_repository.dart,features/knowledge_learning/domain/models/atlas_knowledge_case.dart
features/knowledge_learning/domain/models/atlas_knowledge_case.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/knowledge_learning/domain/services/atlas_knowledge_learning_engine.dart,features/action_plan/domain/models/atlas_action_plan.dart
features/knowledge_learning/domain/services/atlas_knowledge_learning_engine.dart,features/continuous_improvement/domain/models/atlas_improvement_cycle.dart
features/knowledge_learning/domain/services/atlas_knowledge_learning_engine.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/knowledge_learning/domain/services/atlas_knowledge_learning_engine.dart,features/knowledge_learning/domain/models/atlas_knowledge_case.dart
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,features/action_plan/data/services/atlas_action_plan_storage_service.dart
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,features/continuous_improvement/data/services/atlas_improvement_history_service.dart
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,features/knowledge_learning/data/services/atlas_knowledge_repository.dart
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,features/knowledge_learning/domain/models/atlas_knowledge_case.dart
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,features/knowledge_learning/domain/services/atlas_knowledge_learning_engine.dart
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart
features/livestock_integration/data/services/atlas_phases_2_3_service.dart,core/network/atlas_http_client.dart
features/livestock_integration/data/services/atlas_phases_2_3_service.dart,features/livestock_integration/domain/models/atlas_phases_2_3_data.dart
features/livestock_operations/data/services/atlas_livestock_operations_service.dart,features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart
features/livestock_operations/data/services/atlas_livestock_operations_service.dart,features/livestock_operations/domain/models/atlas_livestock_module_snapshot.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,core/session/atlas_session_scope.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,core/text/atlas_ui_text.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/animal_health/presentation/screens/health_overview_screen.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/animal_reproduction/presentation/screens/reproduction_overview_screen.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/farm/domain/models/farm_data.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/farm_finance/presentation/screens/farm_finance_list_screen.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/farm_inventory/presentation/screens/farm_inventory_list_screen.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/livestock_operations/data/services/atlas_livestock_operations_service.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/livestock_operations/domain/models/atlas_livestock_module_snapshot.dart
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,features/nutrition/presentation/screens/nutrition_overview_screen.dart
features/mission_control/domain/models/atlas_mission_control_data.dart,features/atlas_bi/domain/models/atlas_bi_data.dart
features/mission_control/domain/services/atlas_mission_control_service.dart,features/atlas_bi/domain/models/atlas_bi_data.dart
features/mission_control/domain/services/atlas_mission_control_service.dart,features/decision_engine_v2/domain/models/atlas_decision_engine_v2_data.dart
features/mission_control/domain/services/atlas_mission_control_service.dart,features/mission_control/domain/models/atlas_mission_control_data.dart
features/mission_control/domain/services/atlas_mission_control_service.dart,features/predictive_analytics/domain/models/atlas_predictive_analytics_data.dart
features/mission_control/domain/services/atlas_mission_control_service.dart,features/workflow_engine/domain/models/atlas_workflow_data.dart
features/mission_control/presentation/screens/atlas_mission_control_screen.dart,core/reactivity/atlas_reactive_intelligence.dart
features/mission_control/presentation/screens/atlas_mission_control_screen.dart,core/reactivity/atlas_reactive_runtime.dart
features/mission_control/presentation/screens/atlas_mission_control_screen.dart,features/executive_brain/domain/models/atlas_executive_brain_data.dart
features/mission_control/presentation/screens/atlas_mission_control_screen.dart,features/mission_control/domain/models/atlas_mission_control_data.dart
features/ml_platform/data/atlas_ml_repository.dart,core/network/atlas_http_client.dart
features/ml_platform/presentation/screens/atlas_ml_platform_screen.dart,features/ml_platform/data/atlas_ml_repository.dart
features/nutrition/data/services/nutrition_storage_service.dart,core/network/atlas_http_client.dart
features/nutrition/data/services/nutrition_storage_service.dart,core/text/atlas_text_normalizer.dart
features/nutrition/data/services/nutrition_storage_service.dart,features/nutrition/domain/models/nutrition_plan_data.dart
features/nutrition/domain/services/nutrition_inventory_service.dart,features/farm_inventory/data/services/farm_inventory_storage_service.dart
features/nutrition/domain/services/nutrition_inventory_service.dart,features/farm_inventory/domain/models/farm_inventory_data.dart
features/nutrition/domain/services/nutrition_inventory_service.dart,features/nutrition/domain/models/nutrition_plan_data.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,core/branding/atlas_livestock_icons.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,core/text/atlas_ui_text.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,core/widgets/atlas_empty_state.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,core/widgets/atlas_feedback.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,core/widgets/atlas_operational_feedback.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,features/farm/data/services/farm_storage_service.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,features/farm/domain/models/farm_data.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,features/nutrition/data/services/nutrition_storage_service.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,features/nutrition/domain/models/nutrition_plan_data.dart
features/nutrition/presentation/screens/nutrition_overview_screen.dart,features/nutrition/domain/services/nutrition_inventory_service.dart
features/observability/data/services/atlas_observability_repository.dart,features/observability/domain/models/atlas_observability_data.dart
features/observability/domain/services/atlas_observability_engine.dart,features/observability/domain/models/atlas_observability_data.dart
features/observability/presentation/screens/atlas_observability_dashboard.dart,features/observability/data/services/atlas_observability_repository.dart
features/observability/presentation/screens/atlas_observability_dashboard.dart,features/observability/domain/models/atlas_observability_data.dart
features/observability/presentation/screens/atlas_observability_dashboard.dart,features/observability/domain/services/atlas_observability_engine.dart
features/offline_field/data/services/atlas_offline_repository.dart,features/offline_field/domain/models/atlas_offline_record.dart
features/offline_field/domain/models/atlas_offline_sync_summary.dart,features/offline_field/domain/models/atlas_offline_record.dart
features/offline_field/domain/services/atlas_offline_sync_engine.dart,features/offline_field/domain/models/atlas_offline_record.dart
features/offline_field/presentation/screens/atlas_offline_field_screen.dart,features/offline_field/data/services/atlas_offline_repository.dart
features/offline_field/presentation/screens/atlas_offline_field_screen.dart,features/offline_field/domain/models/atlas_offline_record.dart
features/offline_field/presentation/screens/atlas_offline_field_screen.dart,features/offline_field/domain/models/atlas_offline_sync_summary.dart
features/offline_field/presentation/screens/atlas_offline_field_screen.dart,features/offline_field/domain/services/atlas_offline_sync_engine.dart
features/operational_readiness/presentation/screens/atlas_operational_readiness_screen.dart,features/operational_readiness/domain/models/atlas_operational_readiness_report.dart
features/operations/data/atlas_operations_repository.dart,core/network/atlas_http_client.dart
features/optimization_engine/domain/models/atlas_optimization_result.dart,features/optimization_engine/domain/models/atlas_optimization_request.dart
features/optimization_engine/domain/models/atlas_optimization_result.dart,features/scenario_simulator/domain/models/atlas_simulation_result.dart
features/optimization_engine/domain/services/atlas_optimization_engine.dart,features/digital_twin/domain/models/atlas_digital_twin.dart
features/optimization_engine/domain/services/atlas_optimization_engine.dart,features/optimization_engine/domain/models/atlas_optimization_request.dart
features/optimization_engine/domain/services/atlas_optimization_engine.dart,features/optimization_engine/domain/models/atlas_optimization_result.dart
features/optimization_engine/domain/services/atlas_optimization_engine.dart,features/scenario_simulator/domain/models/atlas_simulation.dart
features/optimization_engine/domain/services/atlas_optimization_engine.dart,features/scenario_simulator/domain/models/atlas_simulation_result.dart
features/optimization_engine/domain/services/atlas_optimization_engine.dart,features/scenario_simulator/domain/services/atlas_scenario_engine.dart
features/optimization_engine/presentation/screens/atlas_optimization_result_screen.dart,features/optimization_engine/domain/models/atlas_optimization_result.dart
features/optimization_engine/presentation/screens/atlas_optimization_result_screen.dart,features/scenario_simulator/presentation/screens/atlas_scenario_result_screen.dart
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,core/branding/atlas_livestock_icons.dart
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,features/autonomous_consultant/presentation/screens/atlas_autonomous_consultant_screen.dart
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,features/digital_twin/domain/models/atlas_digital_twin.dart
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,features/digital_twin/domain/services/atlas_digital_twin_service.dart
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,features/optimization_engine/domain/models/atlas_optimization_request.dart
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,features/optimization_engine/domain/services/atlas_optimization_engine.dart
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,features/optimization_engine/presentation/screens/atlas_optimization_result_screen.dart
features/paddock/data/services/paddock_storage_service.dart,features/enterprise_platform/domain/services/atlas_enterprise_api_client.dart
features/paddock/data/services/paddock_storage_service.dart,features/paddock/domain/models/paddock_data.dart
features/paddock/presentation/screens/paddock_form_screen.dart,core/branding/atlas_livestock_icons.dart
features/paddock/presentation/screens/paddock_form_screen.dart,features/paddock/domain/models/paddock_data.dart
features/paddock/presentation/screens/paddock_list_screen.dart,core/branding/atlas_livestock_icons.dart
features/paddock/presentation/screens/paddock_list_screen.dart,features/farm/domain/models/farm_data.dart
features/paddock/presentation/screens/paddock_list_screen.dart,features/paddock/data/services/paddock_storage_service.dart
features/paddock/presentation/screens/paddock_list_screen.dart,features/paddock/domain/models/paddock_data.dart
features/paddock/presentation/screens/paddock_list_screen.dart,features/paddock/presentation/screens/paddock_form_screen.dart
features/performance_center/domain/models/atlas_performance_snapshot.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/performance_center/domain/services/atlas_performance_engine.dart,features/action_plan/domain/models/atlas_action_plan.dart
features/performance_center/domain/services/atlas_performance_engine.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/performance_center/domain/services/atlas_performance_engine.dart,features/performance_center/domain/models/atlas_performance_snapshot.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,core/reactivity/atlas_reactive_intelligence.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,core/reactivity/atlas_reactive_runtime.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/action_plan/data/services/atlas_action_plan_storage_service.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/action_plan/domain/models/atlas_action_plan.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/action_plan/presentation/screens/atlas_action_plan_screen.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/benefits_realization/presentation/screens/atlas_benefits_realization_screen.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/continuous_improvement/presentation/screens/atlas_continuous_improvement_screen.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/farm_audit/data/services/atlas_farm_audit_history_service.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/performance_center/domain/models/atlas_performance_snapshot.dart
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,features/performance_center/domain/services/atlas_performance_engine.dart
features/performance_intelligence/data/services/atlas_performance_repository.dart,features/performance_intelligence/domain/models/atlas_performance_kpi.dart
features/performance_intelligence/domain/models/atlas_performance_analysis.dart,features/performance_intelligence/domain/models/atlas_performance_kpi.dart
features/performance_intelligence/domain/services/atlas_performance_engine.dart,features/performance_intelligence/domain/models/atlas_performance_analysis.dart
features/performance_intelligence/domain/services/atlas_performance_engine.dart,features/performance_intelligence/domain/models/atlas_performance_kpi.dart
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,core/reactivity/atlas_reactive_intelligence.dart
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,core/reactivity/atlas_reactive_runtime.dart
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,features/performance_intelligence/data/services/atlas_performance_repository.dart
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,features/performance_intelligence/domain/models/atlas_performance_analysis.dart
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,features/performance_intelligence/domain/models/atlas_performance_kpi.dart
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,features/performance_intelligence/domain/services/atlas_performance_engine.dart
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,features/predictive_ai/presentation/screens/atlas_predictive_ai_screen.dart
features/pilot_program/presentation/screens/atlas_pilot_program_screen.dart,features/pilot_program/domain/models/atlas_pilot_plan.dart
features/platform_hubs/data/services/atlas_platform_hub_service.dart,core/network/atlas_http_client.dart
features/platform_hubs/data/services/atlas_platform_hub_service.dart,features/platform_hubs/domain/models/atlas_hub_snapshot.dart
features/platform_v1/data/services/atlas_platform_service.dart,core/network/atlas_http_client.dart
features/platform_v1/data/services/atlas_platform_service.dart,features/platform_v1/domain/models/atlas_platform_dashboard_data.dart
features/platform_v1/presentation/screens/atlas_platform_dashboard_screen.dart,features/platform_v1/data/services/atlas_platform_service.dart
features/platform_v1/presentation/screens/atlas_platform_dashboard_screen.dart,features/platform_v1/domain/models/atlas_platform_dashboard_data.dart
features/portfolio_management/domain/models/atlas_portfolio_item.dart,features/benefits_realization/domain/models/atlas_benefit_realization.dart
features/portfolio_management/domain/models/atlas_portfolio_item.dart,features/strategy_execution/domain/models/atlas_strategy_execution_plan.dart
features/portfolio_management/domain/models/atlas_portfolio_item.dart,features/value_governance/domain/models/atlas_value_governance.dart
features/portfolio_management/domain/services/atlas_portfolio_management_engine.dart,features/benefits_realization/domain/models/atlas_benefit_realization.dart
features/portfolio_management/domain/services/atlas_portfolio_management_engine.dart,features/portfolio_management/domain/models/atlas_portfolio_item.dart
features/portfolio_management/domain/services/atlas_portfolio_management_engine.dart,features/strategy_execution/domain/models/atlas_strategy_execution_plan.dart
features/portfolio_management/domain/services/atlas_portfolio_management_engine.dart,features/value_governance/domain/models/atlas_value_governance.dart
features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,features/benefits_realization/data/services/atlas_benefits_realization_repository.dart
features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,features/portfolio_management/domain/models/atlas_portfolio_item.dart
features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,features/portfolio_management/domain/services/atlas_portfolio_management_engine.dart
features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,features/strategic_capacity/presentation/screens/atlas_strategic_capacity_screen.dart
features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,features/strategy_execution/data/services/atlas_strategy_execution_repository.dart
features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,features/value_governance/data/services/atlas_value_governance_repository.dart
features/precision_hub/presentation/screens/atlas_precision_hub_screen.dart,core/session/atlas_session_scope.dart
features/precision_hub/presentation/screens/atlas_precision_hub_screen.dart,features/platform_hubs/data/services/atlas_platform_hub_service.dart
features/precision_hub/presentation/screens/atlas_precision_hub_screen.dart,features/platform_hubs/domain/models/atlas_hub_snapshot.dart
features/precision_hub/presentation/screens/atlas_precision_hub_screen.dart,features/platform_hubs/presentation/widgets/atlas_metric_card.dart
features/predictive/data/services/atlas_predictive_scenario_storage_service.dart,features/predictive/domain/models/atlas_predictive_scenario.dart
features/predictive/domain/models/atlas_predictive_scenario.dart,features/diagnostics/domain/models/atlas_diagnostic_data.dart
features/predictive/domain/models/atlas_predictive_scenario.dart,features/farm/domain/services/atlas_farm_intelligence_service.dart
features/predictive/domain/services/atlas_predictive_service.dart,features/diagnostics/domain/models/atlas_diagnostic_data.dart
features/predictive/domain/services/atlas_predictive_service.dart,features/farm/domain/services/atlas_farm_intelligence_service.dart
features/predictive/domain/services/atlas_predictive_service.dart,features/predictive/domain/models/atlas_predictive_scenario.dart
features/predictive/presentation/screens/atlas_predictive_screen.dart,core/branding/atlas_livestock_icons.dart
features/predictive/presentation/screens/atlas_predictive_screen.dart,features/diagnostics/domain/models/atlas_diagnostic_data.dart
features/predictive/presentation/screens/atlas_predictive_screen.dart,features/farm/domain/services/atlas_farm_intelligence_service.dart
features/predictive/presentation/screens/atlas_predictive_screen.dart,features/predictive/data/services/atlas_predictive_scenario_storage_service.dart
features/predictive/presentation/screens/atlas_predictive_screen.dart,features/predictive/domain/models/atlas_predictive_scenario.dart
features/predictive/presentation/screens/atlas_predictive_screen.dart,features/predictive/domain/services/atlas_predictive_service.dart
features/predictive_ai/data/services/atlas_prediction_repository.dart,features/predictive_ai/domain/models/atlas_predictive_scenario.dart
features/predictive_ai/domain/services/atlas_prediction_engine.dart,features/predictive_ai/domain/models/atlas_predictive_scenario.dart
features/predictive_ai/presentation/screens/atlas_predictive_ai_screen.dart,features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart
features/predictive_ai/presentation/screens/atlas_predictive_ai_screen.dart,features/predictive_ai/data/services/atlas_prediction_repository.dart
features/predictive_ai/presentation/screens/atlas_predictive_ai_screen.dart,features/predictive_ai/domain/models/atlas_predictive_scenario.dart
features/predictive_ai/presentation/screens/atlas_predictive_ai_screen.dart,features/predictive_ai/domain/services/atlas_prediction_engine.dart
features/predictive_analytics/domain/models/atlas_predictive_analytics_data.dart,features/atlas_bi/domain/models/atlas_bi_data.dart
features/predictive_analytics/domain/services/atlas_predictive_analytics_service.dart,features/atlas_bi/domain/models/atlas_bi_data.dart
features/predictive_analytics/domain/services/atlas_predictive_analytics_service.dart,features/predictive_analytics/domain/models/atlas_predictive_analytics_data.dart
features/predictive_analytics/presentation/screens/atlas_predictive_analytics_screen.dart,features/atlas_bi/domain/models/atlas_bi_data.dart
features/predictive_analytics/presentation/screens/atlas_predictive_analytics_screen.dart,features/predictive_analytics/domain/models/atlas_predictive_analytics_data.dart
features/publication_center/presentation/screens/atlas_publication_center_screen.dart,features/publication_center/domain/models/atlas_publication_plan.dart
features/quality_center/data/services/atlas_quality_repository.dart,features/quality_center/domain/models/atlas_quality_data.dart
features/quality_center/domain/services/atlas_quality_engine.dart,features/quality_center/domain/models/atlas_quality_data.dart
features/quality_center/presentation/screens/atlas_quality_center_screen.dart,features/quality_center/data/services/atlas_quality_repository.dart
features/quality_center/presentation/screens/atlas_quality_center_screen.dart,features/quality_center/domain/models/atlas_quality_data.dart
features/quality_center/presentation/screens/atlas_quality_center_screen.dart,features/quality_center/domain/services/atlas_quality_engine.dart
features/realtime/data/atlas_realtime_repository.dart,core/network/atlas_http_client.dart
features/realtime/presentation/screens/atlas_realtime_center_screen.dart,features/realtime/data/atlas_realtime_repository.dart
features/recommendation_intelligence/domain/models/atlas_intelligent_recommendation.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/recommendation_intelligence/domain/services/atlas_recommendation_intelligence_engine.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/recommendation_intelligence/domain/services/atlas_recommendation_intelligence_engine.dart,features/knowledge_learning/domain/models/atlas_knowledge_case.dart
features/recommendation_intelligence/domain/services/atlas_recommendation_intelligence_engine.dart,features/recommendation_intelligence/domain/models/atlas_intelligent_recommendation.dart
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,features/decision_intelligence_lab/presentation/screens/atlas_decision_intelligence_lab_screen.dart
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,features/farm_audit/data/services/atlas_farm_audit_history_service.dart
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,features/farm_audit/domain/models/atlas_farm_audit.dart
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,features/knowledge_learning/data/services/atlas_knowledge_repository.dart
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,features/knowledge_learning/domain/models/atlas_knowledge_case.dart
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,features/recommendation_intelligence/domain/models/atlas_intelligent_recommendation.dart
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,features/recommendation_intelligence/domain/services/atlas_recommendation_intelligence_engine.dart
features/release_engineering/data/atlas_release_engineering_repository.dart,core/network/atlas_http_client.dart
features/release_engineering/presentation/screens/atlas_release_engineering_screen.dart,features/release_engineering/data/atlas_release_engineering_repository.dart
features/release_management/presentation/screens/atlas_release_center_screen.dart,features/release_management/domain/models/atlas_release_plan.dart
features/reporting/data/services/atlas_report_repository.dart,features/reporting/domain/models/atlas_report.dart
features/reporting/domain/services/atlas_report_engine.dart,features/reporting/domain/models/atlas_report.dart
features/reporting/presentation/screens/atlas_reports_dashboard.dart,features/reporting/data/services/atlas_report_repository.dart
features/reporting/presentation/screens/atlas_reports_dashboard.dart,features/reporting/domain/models/atlas_report.dart
features/reporting/presentation/screens/atlas_reports_dashboard.dart,features/reporting/domain/services/atlas_report_engine.dart
features/reports/data/services/report_action_excel_service.dart,features/reports/domain/models/report_action_history_data.dart
features/reports/data/services/report_action_excel_service.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/data/services/report_action_history_storage_service.dart,features/reports/domain/models/report_action_history_data.dart
features/reports/data/services/report_action_pdf_service.dart,features/reports/domain/models/report_action_history_data.dart
features/reports/data/services/report_action_pdf_service.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/data/services/report_action_pdf_service.dart,features/reports/presentation/widgets/report_action_analytics_card.dart
features/reports/data/services/report_action_storage_service.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/data/services/report_excel_service.dart,features/reports/data/services/report_pdf_service.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/data/services/report_action_excel_service.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/data/services/report_action_history_storage_service.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/data/services/report_action_pdf_service.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/data/services/report_action_storage_service.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/domain/models/report_action_history_data.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/presentation/widgets/report_action_analytics_card.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/presentation/widgets/report_action_history_dialog.dart
features/reports/presentation/screens/report_action_list_screen.dart,features/reports/presentation/widgets/report_action_kanban_board.dart
features/reports/presentation/screens/reports_screen.dart,core/text/atlas_ui_text.dart
features/reports/presentation/screens/reports_screen.dart,features/farm/data/services/farm_storage_service.dart
features/reports/presentation/screens/reports_screen.dart,features/farm/domain/models/farm_data.dart
features/reports/presentation/screens/reports_screen.dart,features/farm_agenda/data/services/farm_agenda_storage_service.dart
features/reports/presentation/screens/reports_screen.dart,features/farm_agenda/domain/models/farm_agenda_data.dart
features/reports/presentation/screens/reports_screen.dart,features/farm_finance/data/services/farm_finance_storage_service.dart
features/reports/presentation/screens/reports_screen.dart,features/farm_finance/domain/models/farm_finance_data.dart
features/reports/presentation/screens/reports_screen.dart,features/farm_inventory/data/services/farm_inventory_storage_service.dart
features/reports/presentation/screens/reports_screen.dart,features/farm_inventory/domain/models/farm_inventory_data.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/data/services/report_action_history_storage_service.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/data/services/report_action_storage_service.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/data/services/report_excel_service.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/data/services/report_pdf_service.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/presentation/screens/report_action_list_screen.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/presentation/widgets/report_action_plan_card.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/presentation/widgets/report_chart_widgets.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/presentation/widgets/report_management_insights_card.dart
features/reports/presentation/screens/reports_screen.dart,features/reports/presentation/widgets/report_period_comparison_card.dart
features/reports/presentation/widgets/report_action_analytics_card.dart,features/reports/domain/models/report_action_history_data.dart
features/reports/presentation/widgets/report_action_analytics_card.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/presentation/widgets/report_action_history_dialog.dart,features/reports/data/services/report_action_history_storage_service.dart
features/reports/presentation/widgets/report_action_history_dialog.dart,features/reports/domain/models/report_action_history_data.dart
features/reports/presentation/widgets/report_action_history_dialog.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/presentation/widgets/report_action_kanban_board.dart,features/reports/domain/models/report_action_item_data.dart
features/reports/presentation/widgets/report_action_plan_card.dart,features/reports/presentation/widgets/report_management_insights_card.dart
features/saas_admin/presentation/screens/atlas_saas_admin_screen.dart,core/session/atlas_session_scope.dart
features/saas_admin/presentation/screens/atlas_saas_admin_screen.dart,features/platform_hubs/data/services/atlas_platform_hub_service.dart
features/saas_admin/presentation/screens/atlas_saas_admin_screen.dart,features/platform_hubs/domain/models/atlas_hub_snapshot.dart
features/saas_admin/presentation/screens/atlas_saas_admin_screen.dart,features/platform_hubs/presentation/widgets/atlas_metric_card.dart
features/scenario_simulator/domain/models/atlas_simulation.dart,features/digital_twin/domain/models/atlas_digital_twin.dart
features/scenario_simulator/domain/models/atlas_simulation_result.dart,features/digital_twin/domain/models/atlas_digital_twin.dart
features/scenario_simulator/domain/models/atlas_simulation_result.dart,features/scenario_simulator/domain/models/atlas_simulation.dart
features/scenario_simulator/domain/services/atlas_digital_twin_cloner.dart,features/digital_twin/domain/models/atlas_digital_twin.dart
features/scenario_simulator/domain/services/atlas_scenario_engine.dart,features/digital_twin/domain/models/atlas_digital_twin.dart
features/scenario_simulator/domain/services/atlas_scenario_engine.dart,features/digital_twin/domain/services/atlas_digital_twin_score_service.dart
features/scenario_simulator/domain/services/atlas_scenario_engine.dart,features/scenario_simulator/domain/models/atlas_simulation.dart
features/scenario_simulator/domain/services/atlas_scenario_engine.dart,features/scenario_simulator/domain/models/atlas_simulation_result.dart
features/scenario_simulator/domain/services/atlas_scenario_engine.dart,features/scenario_simulator/domain/services/atlas_digital_twin_cloner.dart
