path,module,layer,role,lines,bytes,local_import_count,external_import_count,public_declarations,is_screen,has_navigation,incoming_references
features/executive_kpis/domain/models/atlas_executive_kpi_history.dart,executive_kpis,domain,model/contract,167,4173,1,0,AtlasExecutiveKpiHistoryPoint | AtlasExecutiveKpiHistorySeries | AtlasExecutiveKpiHistorySummary,False,False,6
features/executive_kpis/domain/services/atlas_executive_kpi_history_service.dart,executive_kpis,domain,service/engine,226,6144,2,0,AtlasExecutiveKpiHistoryService,False,False,1
features/executive_kpis/domain/services/atlas_executive_kpi_service.dart,executive_kpis,domain,service/engine,397,11177,1,0,AtlasExecutiveKpiService,False,False,1
features/executive_kpis/presentation/screens/atlas_executive_kpi_history_screen.dart,executive_kpis,presentation,screen/widget,761,22367,2,2,AtlasExecutiveKpiHistoryScreen,True,False,1
features/executive_kpis/presentation/screens/atlas_executive_kpis_screen.dart,executive_kpis,presentation,screen/widget,1429,47044,7,1,AtlasExecutiveKpisScreen,True,True,1
features/farm/data/services/farm_storage_service.dart,farm,data,service/engine,197,6993,11,2,FarmStorageService,False,False,14
features/farm/domain/models/atlas_remote_farm.dart,farm,domain,model/contract,46,1191,0,0,AtlasRemoteFarm,False,False,1
features/farm/domain/models/farm_data.dart,farm,domain,model/contract,58,1201,0,0,FarmData,False,False,84
features/farm/domain/services/atlas_farm_intelligence_service.dart,farm,domain,service/engine,1970,58019,7,0,AtlasFarmIntelligenceService | AtlasFarmIntelligenceData | AtlasFarmFinanceAnalysis | AtlasFarmHerdAnalysis | AtlasFarmPaddockAnalysis | AtlasFarmInventoryAnalysis | AtlasFarmAgendaAnalysis | AtlasFarmInsight | AtlasFarmPriority | AtlasFarmIntelligenceLevel | AtlasFarmAnalysisArea,False,False,31
features/farm/presentation/screens/atlas_farm_intelligence_screen.dart,farm,presentation,screen/widget,828,25464,2,1,AtlasFarmIntelligenceScreen,True,False,1
features/farm/presentation/screens/farm_detail_screen.dart,farm,presentation,screen/widget,3138,105916,33,1,FarmDetailScreen | FarmAtlasAiAccessCard | FarmPredictiveAccessCard | FarmDiagnosticAccessCard | FarmIntelligenceAccessCard | FarmDashboardHeader | HeaderMetric | SectionTitle | DashboardMetricCard | ColoredMetricCard | FarmAlertsCard | AlertLine | AgendaPreviewCard | AgendaPreviewTile | FarmModuleCard | OverviewCard | OverviewMetric | OverviewData | InventoryStatus,True,True,2
features/farm/presentation/screens/farm_form_screen.dart,farm,presentation,screen/widget,287,10642,3,1,FarmFormScreen,True,False,1
features/farm/presentation/screens/farm_list_screen.dart,farm,presentation,screen/widget,663,19710,8,1,FarmListScreen | EmptyFarmsMessage | FarmCard | FarmInformation,True,True,2
features/farm_agenda/data/services/farm_agenda_storage_service.dart,farm_agenda,data,service/engine,378,11433,3,2,FarmAgendaStorageService,False,False,6
features/farm_agenda/domain/models/farm_agenda_data.dart,farm_agenda,domain,model/contract,87,2352,0,0,FarmAgendaData,False,False,7
features/farm_agenda/presentation/screens/farm_agenda_form_screen.dart,farm_agenda,presentation,screen/widget,487,16858,3,1,FarmAgendaFormScreen,True,False,1
features/farm_agenda/presentation/screens/farm_agenda_list_screen.dart,farm_agenda,presentation,screen/widget,1532,47591,7,1,AgendaViewMode | FarmAgendaListScreen | AgendaHeader | AgendaHeaderMetric | AgendaSummaryCard | AgendaFilterChip | AgendaTaskCard | AgendaInformation | AgendaBadge | EmptyAgendaMessage | AgendaViewSelector | AgendaCalendarNavigator | AgendaWeekCalendar | AgendaMonthCalendar,True,True,3
features/farm_audit/data/services/atlas_farm_audit_history_service.dart,farm_audit,data,service/engine,82,2079,1,2,AtlasFarmAuditHistoryService,False,False,6
features/farm_audit/domain/models/atlas_farm_audit.dart,farm_audit,domain,model/contract,333,10117,1,0,AtlasFarmAudit | AtlasFarmAuditAreaResult | AtlasFarmAuditProblem | AtlasFarmAuditOpportunity | AtlasFarmAuditArea | AtlasFarmAuditClassification | AtlasFarmAuditAreaStatus | AtlasFarmAuditPriority,False,False,25
features/farm_audit/domain/services/atlas_farm_audit_engine.dart,farm_audit,domain,service/engine,532,15875,3,1,AtlasFarmAuditEngine,False,False,1
features/farm_audit/presentation/screens/atlas_farm_audit_screen.dart,farm_audit,presentation,screen/widget,766,23309,8,1,AtlasFarmAuditScreen,True,True,3
features/farm_finance/data/services/farm_finance_storage_service.dart,farm_finance,data,service/engine,477,14773,3,2,FarmFinanceStorageService,False,False,9
features/farm_finance/domain/models/farm_finance_data.dart,farm_finance,domain,model/contract,117,3800,0,0,FarmFinanceData,False,False,12
features/farm_finance/domain/services/farm_finance_event_service.dart,farm_finance,domain,service/engine,182,5517,4,0,FarmFinanceEventService,False,False,1
features/farm_finance/presentation/screens/farm_finance_form_screen.dart,farm_finance,presentation,screen/widget,460,18173,3,1,FarmFinanceFormScreen,True,False,1
features/farm_finance/presentation/screens/farm_finance_list_screen.dart,farm_finance,presentation,screen/widget,900,29016,9,1,FarmFinanceListScreen | FinanceHeader | FinanceSummaryCard | FinanceRecordCard | FinanceInformation | EmptyFinanceMessage,True,True,4
features/farm_finance/presentation/screens/finance_overview_screen.dart,farm_finance,presentation,screen/widget,566,18871,5,1,FinanceOverviewScreen | FinanceFarmContext,True,True,2
features/farm_inventory/data/services/farm_inventory_storage_service.dart,farm_inventory,data,service/engine,309,10325,3,2,FarmInventoryStorageService,False,False,9
features/farm_inventory/domain/models/farm_inventory_data.dart,farm_inventory,domain,model/contract,232,7640,0,0,FarmInventoryMovement | FarmInventoryData,False,False,12
features/farm_inventory/domain/services/farm_inventory_event_service.dart,farm_inventory,domain,service/engine,226,6975,4,0,FarmInventoryEventService,False,False,1
features/farm_inventory/presentation/screens/farm_inventory_form_screen.dart,farm_inventory,presentation,screen/widget,548,18338,3,1,FarmInventoryFormScreen,True,False,1
features/farm_inventory/presentation/screens/farm_inventory_list_screen.dart,farm_inventory,presentation,screen/widget,1518,47881,11,1,FarmInventoryListScreen | InventoryHeader | InventoryHeaderMetric | InventorySummaryCard | InventoryFilterChip | InventoryItemCard | InventoryInformation | InventoryStatusBadge | EmptyInventoryMessage | InventoryExpirationStatus,True,True,4
features/farm_inventory/presentation/screens/inventory_overview_screen.dart,farm_inventory,presentation,screen/widget,619,20763,5,1,InventoryOverviewScreen | InventoryFarmContext,True,True,2
features/farm_operations/data/services/atlas_operations_repository.dart,farm_operations,data,service/engine,80,2591,1,2,AtlasOperationsRepository,False,False,1
features/farm_operations/domain/models/atlas_farm_operation.dart,farm_operations,domain,model/contract,145,4433,0,0,AtlasOperationType | AtlasOperationStatus | AtlasOperationPriority | AtlasFarmOperation,False,False,3
features/farm_operations/domain/services/atlas_operations_engine.dart,farm_operations,domain,service/engine,45,1514,1,0,AtlasOperationsSummary | AtlasOperationsEngine,False,False,1
features/farm_operations/presentation/screens/atlas_operations_center_screen.dart,farm_operations,presentation,screen/widget,850,27082,3,1,AtlasOperationsCenterScreen,True,False,1
features/field_operations/data/services/atlas_field_operations_service.dart,field_operations,data,service/engine,49,1682,3,2,AtlasFieldOperationsService,False,False,1
features/field_operations/domain/models/atlas_field_operation.dart,field_operations,domain,model/contract,22,667,0,0,AtlasFieldOperation,False,False,2
features/field_operations/presentation/screens/atlas_field_operations_screen.dart,field_operations,presentation,screen/widget,305,9788,3,1,AtlasFieldOperationsScreen,True,False,1
features/flutter_quality/domain/models/atlas_flutter_quality_report.dart,flutter_quality,domain,model/contract,13,415,0,0,AtlasFlutterQualityReport,False,False,1
features/flutter_quality/presentation/screens/atlas_flutter_quality_screen.dart,flutter_quality,presentation,screen/widget,69,2211,1,1,AtlasFlutterQualityScreen,True,False,1
features/governance_resilience/data/atlas_governance_repository.dart,governance_resilience,data,service/engine,34,1073,1,0,AtlasGovernanceRepository,False,False,1
features/governance_resilience/presentation/screens/atlas_governance_resilience_screen.dart,governance_resilience,presentation,screen/widget,215,7198,1,1,AtlasGovernanceResilienceScreen,True,False,0
features/herd/data/services/herd_enterprise_service.dart,herd,data,service/engine,49,1491,2,0,HerdEnterpriseService,False,False,4
features/herd/data/services/herd_storage_service.dart,herd,data,service/engine,119,3930,4,2,HerdStorageService,False,False,9
features/herd/domain/models/herd_group_data.dart,herd,domain,model/contract,96,2208,0,0,HerdGroupData,False,False,71
features/herd/domain/models/herd_workspace_data.dart,herd,domain,model/contract,85,2831,2,0,HerdAnimalRecord | HerdWorkspaceData,False,False,1
features/herd/presentation/screens/herd_group_form_screen.dart,herd,presentation,screen/widget,201,7240,4,1,HerdGroupFormScreen,True,False,2
features/herd/presentation/screens/herd_list_screen.dart,herd,presentation,screen/widget,870,28793,10,1,HerdListScreen | HerdDashboardHeader | HerdHeaderMetric | HerdIndicatorCard | HerdGroupCard | HerdGroupInformation | EmptyHerdMessage | HerdGroupStatistics,True,True,0
features/herd/presentation/screens/herd_overview_screen.dart,herd,presentation,screen/widget,1132,36738,15,2,HerdOverviewScreen,True,True,3
features/indicators/presentation/screens/indicators_screen.dart,indicators,presentation,screen/widget,1006,32017,13,1,IndicatorsScreen | IndicatorsHeader | HeaderMetric | IndicatorsSectionTitle | IndicatorMetricCard | IndicatorPanel | PanelMetric | IndicatorAttentionCard | AttentionLine | AnimalIndicatorContext,True,False,1
features/integration_ecosystem/data/atlas_integrations_repository.dart,integration_ecosystem,data,service/engine,45,1334,1,0,AtlasIntegrationsRepository,False,False,1
features/integration_ecosystem/presentation/screens/atlas_integration_ecosystem_screen.dart,integration_ecosystem,presentation,screen/widget,229,7781,1,1,AtlasIntegrationEcosystemScreen,True,False,0
features/integration_hub/data/services/atlas_integration_repository.dart,integration_hub,data,service/engine,36,1038,1,2,AtlasIntegrationRepository,False,False,1
features/integration_hub/domain/models/atlas_integration_connection.dart,integration_hub,domain,model/contract,83,2309,0,0,AtlasIntegrationType | AtlasConnectionStatus | AtlasIntegrationConnection,False,False,2
features/integration_hub/presentation/screens/atlas_integration_center_screen.dart,integration_hub,presentation,screen/widget,308,12238,2,1,AtlasIntegrationCenterScreen,True,False,1
features/investment_capital_allocation/data/services/atlas_investment_repository.dart,investment_capital_allocation,data,service/engine,141,4255,1,2,AtlasInvestmentRepository,False,False,1
features/investment_capital_allocation/domain/models/atlas_capital_constraint.dart,investment_capital_allocation,domain,model/contract,45,1392,0,0,AtlasCapitalConstraint,False,False,2
features/investment_capital_allocation/domain/models/atlas_financing_simulation.dart,investment_capital_allocation,domain,model/contract,14,325,0,0,AtlasFinancingSimulation,False,False,2
features/investment_capital_allocation/domain/models/atlas_investment_portfolio.dart,investment_capital_allocation,domain,model/contract,53,1448,2,0,AtlasInvestmentProjectAnalysis | AtlasInvestmentPortfolio,False,False,2
features/investment_capital_allocation/domain/models/atlas_investment_project.dart,investment_capital_allocation,domain,model/contract,174,5748,0,0,AtlasInvestmentCategory | AtlasInvestmentDecision | AtlasInvestmentProject,False,False,4
features/investment_capital_allocation/domain/services/atlas_capital_allocation_engine.dart,investment_capital_allocation,domain,service/engine,246,8365,4,1,AtlasCapitalAllocationEngine,False,False,1
features/investment_capital_allocation/presentation/screens/atlas_investment_capital_screen.dart,investment_capital_allocation,presentation,screen/widget,725,24137,6,2,AtlasInvestmentCapitalScreen,True,True,2
features/iot_enterprise/data/atlas_iot_repository.dart,iot_enterprise,data,service/engine,72,1823,1,0,AtlasIotRepository,False,False,1
features/iot_enterprise/presentation/screens/atlas_iot_enterprise_screen.dart,iot_enterprise,presentation,screen/widget,164,4913,1,1,AtlasIotEnterpriseScreen,True,False,0
features/knowledge_learning/data/services/atlas_knowledge_repository.dart,knowledge_learning,data,service/engine,71,2299,1,2,AtlasKnowledgeRepository,False,False,3
features/knowledge_learning/domain/models/atlas_knowledge_case.dart,knowledge_learning,domain,model/contract,212,6960,1,0,AtlasKnowledgeSource | AtlasKnowledgeStatus | AtlasKnowledgeCase | AtlasKnowledgeProtocol | AtlasKnowledgeOverview,False,False,5
features/knowledge_learning/domain/services/atlas_knowledge_learning_engine.dart,knowledge_learning,domain,service/engine,114,4492,4,0,AtlasKnowledgeLearningEngine,False,False,1
features/knowledge_learning/presentation/screens/atlas_knowledge_learning_screen.dart,knowledge_learning,presentation,screen/widget,840,29928,7,2,AtlasKnowledgeLearningScreen,True,True,3
features/livestock_integration/data/services/atlas_phases_2_3_service.dart,livestock_integration,data,service/engine,74,2099,2,0,AtlasPhases23Service,False,False,0
features/livestock_integration/domain/models/atlas_phases_2_3_data.dart,livestock_integration,domain,model/contract,88,3412,0,0,AtlasInventoryAlertData | AtlasNutritionPerformanceData | AtlasFinancialSummaryData,False,False,1
features/livestock_operations/data/services/atlas_livestock_operations_service.dart,livestock_operations,data,service/engine,343,11959,2,0,AtlasLivestockOperationsService,False,False,1
features/livestock_operations/domain/models/atlas_livestock_module_snapshot.dart,livestock_operations,domain,model/contract,59,1266,0,0,AtlasLivestockModule | AtlasMetricData | AtlasModuleItemData | AtlasLivestockModuleSnapshot,False,False,2
features/livestock_operations/presentation/screens/atlas_livestock_module_screen.dart,livestock_operations,presentation,screen/widget,567,17111,10,1,AtlasLivestockModuleScreen,True,True,0
features/mission_control/domain/models/atlas_mission_control_data.dart,mission_control,domain,model/contract,359,8187,1,0,AtlasMissionControlData | AtlasMissionPriority | AtlasMissionAlert | AtlasMissionWorkflowSummary | AtlasMissionDecisionSummary | AtlasMissionDailyAction | AtlasMissionControlStatus | AtlasMissionPriorityLevel | AtlasMissionUrgency | AtlasMissionSeverity | AtlasMissionSource | AtlasMissionWorkflowStatus,False,False,5
features/mission_control/domain/services/atlas_mission_control_service.dart,mission_control,domain,service/engine,584,18245,5,1,AtlasMissionControlService,False,False,2
features/mission_control/presentation/screens/atlas_mission_control_screen.dart,mission_control,presentation,screen/widget,809,24550,4,1,AtlasMissionControlScreen,True,False,2
features/ml_platform/data/atlas_ml_repository.dart,ml_platform,data,service/engine,40,1153,1,0,AtlasMlRepository,False,False,1
features/ml_platform/presentation/screens/atlas_ml_platform_screen.dart,ml_platform,presentation,screen/widget,198,6392,1,1,AtlasMlPlatformScreen,True,False,0
features/nutrition/data/services/nutrition_storage_service.dart,nutrition,data,service/engine,417,14333,3,2,NutritionStorageService,False,False,2
features/nutrition/domain/models/nutrition_plan_data.dart,nutrition,domain,model/contract,257,9102,0,0,NutritionIngredientData | NutritionPlanData,False,False,5
features/nutrition/domain/services/nutrition_inventory_service.dart,nutrition,domain,service/engine,124,3692,3,0,NutritionInventoryResult | NutritionInventoryService,False,False,1
features/nutrition/presentation/screens/nutrition_overview_screen.dart,nutrition,presentation,screen/widget,1225,43026,10,1,NutritionOverviewScreen | NutritionPlanDialog,True,False,4
features/observability/data/services/atlas_observability_repository.dart,observability,data,service/engine,91,3051,1,1,AtlasObservabilityRepository,False,False,1
features/observability/domain/models/atlas_observability_data.dart,observability,domain,model/contract,163,4492,0,1,AtlasHealthStatus | AtlasLogLevel | AtlasHealthCheck | AtlasSystemLog | AtlasObservabilityData,False,False,3
features/observability/domain/services/atlas_observability_engine.dart,observability,domain,service/engine,99,2893,1,1,AtlasObservabilityEngine,False,False,1
features/observability/presentation/screens/atlas_observability_dashboard.dart,observability,presentation,screen/widget,351,11420,3,1,AtlasObservabilityDashboard,False,False,1
features/offline_field/data/services/atlas_offline_repository.dart,offline_field,data,service/engine,102,3409,1,2,AtlasOfflineRepository,False,False,1
features/offline_field/domain/models/atlas_offline_record.dart,offline_field,domain,model/contract,105,2869,0,0,AtlasOfflineRecordType | AtlasOfflineRecordStatus | AtlasOfflineRecord,False,False,4
features/offline_field/domain/models/atlas_offline_sync_summary.dart,offline_field,domain,model/contract,53,1424,1,0,AtlasOfflineSyncSummary,False,False,1
features/offline_field/domain/services/atlas_offline_sync_engine.dart,offline_field,domain,service/engine,44,1064,1,0,AtlasOfflineSyncEngine,False,False,1
features/offline_field/presentation/screens/atlas_offline_field_screen.dart,offline_field,presentation,screen/widget,601,21052,4,1,AtlasOfflineFieldScreen,True,False,1
features/operational_readiness/domain/models/atlas_operational_readiness_report.dart,operational_readiness,domain,model/contract,85,2830,0,0,AtlasReadinessCheck | AtlasReadinessStatus | AtlasOperationalReadinessReport,False,False,1
features/operational_readiness/presentation/screens/atlas_operational_readiness_screen.dart,operational_readiness,presentation,screen/widget,87,3129,1,1,AtlasOperationalReadinessScreen,True,False,1
features/operations/data/atlas_operations_repository.dart,operations,data,service/engine,85,2231,1,0,AtlasOperationsRepository,False,False,0
features/optimization_engine/domain/models/atlas_optimization_request.dart,optimization_engine,domain,model/contract,67,1892,0,0,AtlasOptimizationRequest | AtlasOptimizationObjective | AtlasOptimizationRiskTolerance,False,False,4
features/optimization_engine/domain/models/atlas_optimization_result.dart,optimization_engine,domain,model/contract,49,1435,2,0,AtlasOptimizationResult | AtlasOptimizationCandidate,False,False,4
features/optimization_engine/domain/services/atlas_optimization_engine.dart,optimization_engine,domain,service/engine,492,16662,6,1,AtlasOptimizationEngine,False,False,2
features/optimization_engine/presentation/screens/atlas_optimization_result_screen.dart,optimization_engine,presentation,screen/widget,348,10769,2,1,AtlasOptimizationResultScreen,True,True,2
features/optimization_engine/presentation/screens/atlas_optimization_screen.dart,optimization_engine,presentation,screen/widget,574,18732,7,2,AtlasOptimizationScreen,True,True,2
features/paddock/data/services/paddock_storage_service.dart,paddock,data,service/engine,88,2512,2,0,PaddockStorageService,False,False,4
features/paddock/domain/models/paddock_data.dart,paddock,domain,model/contract,36,831,0,0,PaddockData,False,False,5
features/paddock/presentation/screens/paddock_form_screen.dart,paddock,presentation,screen/widget,231,7539,2,1,PaddockFormScreen,True,False,1
features/paddock/presentation/screens/paddock_list_screen.dart,paddock,presentation,screen/widget,495,15363,5,1,PaddockListScreen | EmptyPaddocksMessage | PaddockCard | PaddockInformation,True,True,1
features/performance_center/domain/models/atlas_performance_snapshot.dart,performance_center,domain,model/contract,104,2722,1,0,AtlasPerformanceSnapshot | AtlasPerformanceKpi | AtlasPerformanceAlert | AtlasPerformanceTrend | AtlasPerformanceAlertSeverity,False,False,4
features/performance_center/domain/services/atlas_performance_engine.dart,performance_center,domain,service/engine,188,6573,3,0,AtlasPerformanceEngine,False,False,2
features/performance_center/presentation/screens/atlas_performance_center_screen.dart,performance_center,presentation,screen/widget,613,18960,10,2,AtlasPerformanceCenterScreen,True,True,2
features/performance_intelligence/data/services/atlas_performance_repository.dart,performance_intelligence,data,service/engine,176,3998,1,2,AtlasPerformanceRepository,False,False,1
features/performance_intelligence/domain/models/atlas_performance_analysis.dart,performance_intelligence,domain,model/contract,47,1177,1,0,AtlasPerformanceAlertSeverity | AtlasPerformanceAlert | AtlasKpiEvaluation | AtlasPerformanceScorecard,False,False,2
features/performance_intelligence/domain/models/atlas_performance_kpi.dart,performance_intelligence,domain,model/contract,111,3500,0,0,AtlasKpiCategory | AtlasKpiDirection | AtlasKpiStatus | AtlasPerformanceKpi,False,False,4
features/performance_intelligence/domain/services/atlas_performance_engine.dart,performance_intelligence,domain,service/engine,121,4316,2,0,AtlasPerformanceEngine,False,False,1
features/performance_intelligence/presentation/screens/atlas_performance_dashboard_screen.dart,performance_intelligence,presentation,screen/widget,812,25860,7,3,AtlasPerformanceDashboardScreen,True,True,2
features/pilot_program/domain/models/atlas_pilot_plan.dart,pilot_program,domain,model/contract,72,1747,0,0,AtlasPilotStage | AtlasPilotMetric | AtlasPilotPlan,False,False,1
features/pilot_program/presentation/screens/atlas_pilot_program_screen.dart,pilot_program,presentation,screen/widget,63,1844,1,1,AtlasPilotProgramScreen,True,False,1
features/platform_hubs/data/services/atlas_platform_hub_service.dart,platform_hubs,data,service/engine,53,1560,2,0,AtlasPlatformHubService,False,False,3
features/platform_hubs/domain/models/atlas_hub_snapshot.dart,platform_hubs,domain,model/contract,45,1201,0,0,AtlasHubSnapshot,False,False,4
features/platform_hubs/presentation/widgets/atlas_metric_card.dart,platform_hubs,presentation,screen/widget,20,490,0,1,AtlasMetricCard,False,False,3
features/platform_v1/data/services/atlas_platform_service.dart,platform_v1,data,service/engine,46,1888,2,0,AtlasPlatformService,False,False,1
features/platform_v1/domain/models/atlas_platform_dashboard_data.dart,platform_v1,domain,model/contract,95,3179,0,0,AtlasPlatformRecommendation | AtlasPlatformDashboardData,False,False,2
features/platform_v1/presentation/screens/atlas_platform_dashboard_screen.dart,platform_v1,presentation,screen/widget,186,6466,2,1,AtlasPlatformDashboardScreen,True,False,0
features/portfolio_management/domain/models/atlas_portfolio_item.dart,portfolio_management,domain,model/contract,106,2810,3,0,AtlasPortfolioItem | AtlasPortfolioSummary,False,False,2
features/portfolio_management/domain/services/atlas_portfolio_management_engine.dart,portfolio_management,domain,service/engine,177,5933,4,0,AtlasPortfolioManagementEngine,False,False,1
features/portfolio_management/presentation/screens/atlas_portfolio_management_screen.dart,portfolio_management,presentation,screen/widget,431,13336,6,1,AtlasPortfolioManagementScreen,True,True,2
features/precision_hub/presentation/screens/atlas_precision_hub_screen.dart,precision_hub,presentation,screen/widget,229,7079,4,1,AtlasPrecisionHubScreen,True,False,1
features/predictive/data/services/atlas_predictive_scenario_storage_service.dart,predictive,data,service/engine,140,3896,1,2,AtlasPredictiveScenarioStorageService,False,False,1
features/predictive/domain/models/atlas_predictive_scenario.dart,predictive,domain,model/contract,287,7388,2,0,AtlasPredictiveScenarioRequest | AtlasPredictiveScenarioResult | AtlasPredictiveFinancialImpact | AtlasPredictiveProjection | AtlasPredictiveAction | AtlasPredictiveScenarioRanking | AtlasPredictiveScenarioType | AtlasPredictiveProjectionKind | AtlasPredictiveEffort,False,False,6
features/predictive/domain/services/atlas_predictive_service.dart,predictive,domain,service/engine,859,28089,3,1,AtlasPredictiveService,False,False,2
features/predictive/presentation/screens/atlas_predictive_screen.dart,predictive,presentation,screen/widget,1574,49516,6,1,AtlasPredictiveScreen,True,False,1
features/predictive_ai/data/services/atlas_prediction_repository.dart,predictive_ai,data,service/engine,96,2835,1,2,AtlasPredictionRepository,False,False,1
features/predictive_ai/domain/models/atlas_predictive_scenario.dart,predictive_ai,domain,model/contract,138,4492,0,0,AtlasPredictionArea | AtlasRiskLevel | AtlasPredictiveScenario | AtlasPredictionResult,False,False,3
features/predictive_ai/domain/services/atlas_prediction_engine.dart,predictive_ai,domain,service/engine,85,3142,1,0,AtlasPredictionEngine,False,False,1
features/predictive_ai/presentation/screens/atlas_predictive_ai_screen.dart,predictive_ai,presentation,screen/widget,475,15872,4,2,AtlasPredictiveAiScreen,True,True,2
features/predictive_analytics/domain/models/atlas_predictive_analytics_data.dart,predictive_analytics,domain,model/contract,321,7694,1,0,AtlasPredictiveAnalyticsData | AtlasPredictiveForecast | AtlasPredictiveScenario | AtlasPredictiveRisk | AtlasPredictiveRecommendation | AtlasPredictiveAnalyticsStatus | AtlasPredictiveForecastKind | AtlasPredictiveScenarioType | AtlasPredictiveAnalyticsRiskLevel | AtlasPredictiveAnalyticsPriority,False,False,6
features/predictive_analytics/domain/services/atlas_predictive_analytics_service.dart,predictive_analytics,domain,service/engine,647,20218,2,1,AtlasPredictiveAnalyticsService,False,False,2
features/predictive_analytics/presentation/screens/atlas_predictive_analytics_screen.dart,predictive_analytics,presentation,screen/widget,779,23888,2,1,AtlasPredictiveAnalyticsScreen,True,False,1
features/publication_center/domain/models/atlas_publication_plan.dart,publication_center,domain,model/contract,62,1628,0,0,AtlasPublicationCheck | AtlasPublicationPlan,False,False,1
features/publication_center/presentation/screens/atlas_publication_center_screen.dart,publication_center,presentation,screen/widget,73,2252,1,1,AtlasPublicationCenterScreen,True,False,1
features/quality_center/data/services/atlas_quality_repository.dart,quality_center,data,service/engine,147,4637,1,2,AtlasQualityRepository,False,False,1
features/quality_center/domain/models/atlas_quality_data.dart,quality_center,domain,model/contract,141,3748,0,0,AtlasQualityCheck | AtlasQualityIncident | AtlasQualityState,False,False,3
features/quality_center/domain/services/atlas_quality_engine.dart,quality_center,domain,service/engine,47,1314,1,0,AtlasQualitySummary | AtlasQualityEngine,False,False,1
features/quality_center/presentation/screens/atlas_quality_center_screen.dart,quality_center,presentation,screen/widget,387,12404,3,1,AtlasQualityCenterScreen,True,False,1
features/realtime/data/atlas_realtime_repository.dart,realtime,data,service/engine,61,1578,1,3,AtlasRealtimeRepository,False,False,1
features/realtime/presentation/screens/atlas_realtime_center_screen.dart,realtime,presentation,screen/widget,209,6235,1,2,AtlasRealtimeCenterScreen,True,False,0
features/recommendation_intelligence/domain/models/atlas_intelligent_recommendation.dart,recommendation_intelligence,domain,model/contract,97,2536,1,0,AtlasIntelligentRecommendation | AtlasRecommendationPortfolio,False,False,4
features/recommendation_intelligence/domain/services/atlas_recommendation_intelligence_engine.dart,recommendation_intelligence,domain,service/engine,356,11938,3,1,AtlasRecommendationIntelligenceEngine,False,False,2
features/recommendation_intelligence/presentation/screens/atlas_recommendation_intelligence_screen.dart,recommendation_intelligence,presentation,screen/widget,484,14455,7,1,AtlasRecommendationIntelligenceScreen,True,True,3
features/release_engineering/data/atlas_release_engineering_repository.dart,release_engineering,data,service/engine,54,1413,1,0,AtlasReleaseEngineeringRepository,False,False,1
features/release_engineering/presentation/screens/atlas_release_engineering_screen.dart,release_engineering,presentation,screen/widget,249,8517,1,1,AtlasReleaseEngineeringScreen,True,False,0
features/release_management/domain/models/atlas_release_plan.dart,release_management,domain,model/contract,73,1951,0,0,AtlasReleaseStatus | AtlasReleaseCheck | AtlasReleasePlan,False,False,1
features/release_management/presentation/screens/atlas_release_center_screen.dart,release_management,presentation,screen/widget,76,2577,1,1,AtlasReleaseCenterScreen,True,False,1
features/reporting/data/services/atlas_report_repository.dart,reporting,data,service/engine,37,1093,1,1,AtlasReportRepository,False,False,1
features/reporting/domain/models/atlas_report.dart,reporting,domain,model/contract,141,4197,0,1,AtlasReportType | AtlasReportStatus | AtlasReport,False,False,3
features/reporting/domain/services/atlas_report_engine.dart,reporting,domain,service/engine,74,2030,1,0,AtlasReportSummary | AtlasReportEngine,False,False,1
features/reporting/presentation/screens/atlas_reports_dashboard.dart,reporting,presentation,screen/widget,704,26182,3,2,AtlasReportsDashboard,False,False,1
features/reports/data/atlas_csv_exporter.dart,reports,data,support,30,787,0,2,AtlasCsvExporter,False,False,0
features/reports/data/atlas_report_generator.dart,reports,data,support,79,2566,0,3,AtlasReportGenerator,False,False,0
features/reports/data/services/report_action_excel_service.dart,reports,data,service/engine,833,22248,2,1,ReportActionExcelService | ReportActionExcelData,False,False,1
features/reports/data/services/report_action_history_storage_service.dart,reports,data,service/engine,487,12645,1,2,ReportActionHistoryStorageService | ReportActionHistorySummary,False,False,5
features/reports/data/services/report_action_pdf_service.dart,reports,data,service/engine,1156,35427,3,4,ReportActionPdfService | ReportActionPdfData,False,False,1
features/reports/data/services/report_action_storage_service.dart,reports,data,service/engine,330,8170,1,2,ReportActionStorageService | ReportActionStorageSummary,False,False,5
features/reports/data/services/report_excel_service.dart,reports,data,service/engine,1299,36394,1,1,ReportExcelService | ExcelManagementInsight | ExcelInsightSeverity | ExcelActionDeadline | ExcelActionPlanItem,False,False,1
features/reports/data/services/report_pdf_service.dart,reports,data,service/engine,1734,55066,0,4,ReportPdfService | ReportPdfData | FarmPdfSummary | CategoryPdfData | ReportAlertPdfData | ReportAlertSeverity | PdfManagementInsight | PdfInsightSeverity | PdfActionDeadline | PdfActionPlanItem,False,False,2
features/reports/domain/models/report_action_history_data.dart,reports,domain,model/contract,329,9271,0,0,ReportActionHistoryData,False,False,11
features/reports/domain/models/report_action_item_data.dart,reports,domain,model/contract,267,6403,0,0,ReportActionItemData,False,False,17
features/reports/presentation/screens/report_action_list_screen.dart,reports,presentation,screen/widget,2033,66568,9,1,ReportActionListScreen | ReportActionViewMode | ActionListHeader | ActionHeaderMetric | ActionPerformanceCard | ActionPerformanceMetric | ActionFiltersCard | ReportActionCard | ActionInformationChip | EmptyActionListCard | ReportActionFormDialog,True,False,4
